True_Label,Predicted_Label,Probability_<=50K,Probability_>50K,Correct
<=50K,<=50K,0.9994301332407508,0.0005698667592491308,1
<=50K,<=50K,0.9998806304182007,0.00011936958179935885,1
<=50K,<=50K,0.9962177359233633,0.0037822640766366476,1
<=50K,>50K,0.2895479743166811,0.710452025683319,0
<=50K,<=50K,0.961116501823553,0.038883498176446936,1
<=50K,<=50K,0.9997112065896628,0.00028879341033706334,1
>50K,>50K,0.24343576280820425,0.7565642371917958,1
<=50K,<=50K,0.9998413793752469,0.0001586206247531249,1
<=50K,<=50K,0.9411159835253129,0.05888401647468717,1
<=50K,<=50K,0.999996761489801,3.2385101989789417e-06,1
<=50K,<=50K,0.9819378691773976,0.01806213082260241,1
<=50K,<=50K,0.9992256410220784,0.0007743589779215675,1
<=50K,<=50K,0.9930503899025822,0.00694961009741782,1
<=50K,<=50K,0.9505362419176903,0.049463758082309836,1
<=50K,<=50K,0.9719777405865818,0.02802225941341808,1
>50K,<=50K,0.9878661688420792,0.012133831157920721,0
>50K,>50K,0.036943907294136887,0.963056092705863,1
<=50K,>50K,0.08435437013135895,0.9156456298686411,0
>50K,>50K,0.1034559789183605,0.8965440210816396,1
<=50K,<=50K,0.8425562422567394,0.1574437577432606,1
<=50K,<=50K,0.9939439722837453,0.006056027716254659,1
<=50K,<=50K,0.9696432878411885,0.03035671215881154,1
<=50K,>50K,0.03873691939003079,0.9612630806099692,0
>50K,>50K,0.2088049538856778,0.7911950461143222,1
<=50K,<=50K,0.7206940722437362,0.27930592775626395,1
<=50K,<=50K,0.9997105235060363,0.0002894764939636428,1
<=50K,<=50K,0.9804710138482899,0.019528986151710073,1
<=50K,<=50K,0.9447248706639149,0.05527512933608523,1
<=50K,<=50K,0.999943041165141,5.695883485900025e-05,1
<=50K,<=50K,0.7674079250346587,0.23259207496534132,1
>50K,>50K,0.4322318693628589,0.567768130637141,1
>50K,>50K,0.08263237032707056,0.9173676296729295,1
<=50K,>50K,0.10626372679862389,0.893736273201376,0
>50K,>50K,0.2843664700323535,0.7156335299676465,1
<=50K,<=50K,0.9979519514696249,0.0020480485303750458,1
>50K,>50K,0.011286281195814913,0.988713718804185,1
<=50K,<=50K,0.9919411810543423,0.008058818945657683,1
>50K,>50K,0.031120043583862635,0.9688799564161373,1
>50K,>50K,0.4996243484357363,0.5003756515642637,1
>50K,>50K,0.11059038855104233,0.8894096114489577,1
>50K,>50K,0.06042053373309509,0.939579466266905,1
<=50K,<=50K,0.9990993442419365,0.0009006557580634638,1
<=50K,>50K,0.372247792111853,0.6277522078881469,0
<=50K,<=50K,0.9995066645313572,0.0004933354686427688,1
<=50K,<=50K,0.9852283718119825,0.014771628188017414,1
<=50K,<=50K,0.9997727549307766,0.0002272450692234976,1
<=50K,>50K,0.3848135508825749,0.615186449117425,0
>50K,>50K,0.2771600506777245,0.7228399493222756,1
<=50K,<=50K,0.9998096135231368,0.00019038647686321584,1
<=50K,<=50K,0.9998692556073039,0.0001307443926961473,1
<=50K,<=50K,0.9999587844995993,4.121550040075191e-05,1
<=50K,<=50K,0.9942417286432413,0.005758271356758771,1
<=50K,>50K,0.020913458962780677,0.9790865410372194,0
<=50K,<=50K,0.9984774992945162,0.0015225007054838371,1
<=50K,<=50K,0.9508635775007042,0.04913642249929576,1
>50K,>50K,0.22969905848586214,0.7703009415141377,1
<=50K,<=50K,0.554820293692537,0.44517970630746295,1
<=50K,<=50K,0.9366135063031363,0.06338649369686356,1
>50K,>50K,0.10708173643636085,0.892918263563639,1
<=50K,>50K,0.22687769381609096,0.7731223061839091,0
<=50K,>50K,0.2445236177481878,0.7554763822518121,0
<=50K,<=50K,0.5314088590045282,0.4685911409954719,1
<=50K,<=50K,0.9991815243919144,0.0008184756080856173,1
<=50K,<=50K,0.9989651873908095,0.0010348126091904609,1
<=50K,>50K,0.17285592913721637,0.8271440708627836,0
>50K,>50K,0.10903781255535677,0.8909621874446433,1
<=50K,<=50K,0.9999576650318047,4.233496819536284e-05,1
>50K,>50K,0.038806323701288524,0.9611936762987116,1
>50K,>50K,0.006211830321083091,0.9937881696789168,1
<=50K,<=50K,0.9121045843629974,0.08789541563700266,1
<=50K,<=50K,0.9992977738401878,0.0007022261598121771,1
<=50K,>50K,0.19827049958796536,0.8017295004120346,0
<=50K,<=50K,0.9998471790694099,0.00015282093059007263,1
<=50K,<=50K,0.9979297459780623,0.0020702540219377837,1
<=50K,<=50K,0.6374918334695298,0.3625081665304702,1
<=50K,<=50K,0.9999781614145622,2.1838585437816907e-05,1
<=50K,>50K,0.0808934435578548,0.9191065564421452,0
>50K,>50K,0.08027679395581816,0.9197232060441818,1
<=50K,<=50K,0.9999119451899349,8.805481006524728e-05,1
<=50K,<=50K,0.9952162044716709,0.0047837955283291725,1
>50K,>50K,0.23515319741484206,0.764846802585158,1
<=50K,<=50K,0.9911864379419221,0.008813562058077888,1
>50K,>50K,0.020109212594246133,0.9798907874057537,1
<=50K,<=50K,0.987838516632713,0.012161483367286834,1
<=50K,>50K,0.15396276705297265,0.8460372329470274,0
<=50K,<=50K,0.9894045578682943,0.010595442131705764,1
<=50K,<=50K,0.9780005975582451,0.021999402441755016,1
>50K,>50K,0.2660346408656875,0.7339653591343125,1
>50K,<=50K,0.786052379113136,0.21394762088686414,0
>50K,>50K,0.23574106812139065,0.7642589318786094,1
<=50K,>50K,0.25027868107808066,0.7497213189219193,0
<=50K,<=50K,0.7436129013021378,0.25638709869786214,1
<=50K,>50K,0.0956020847987625,0.9043979152012375,0
<=50K,<=50K,0.9736004891793434,0.026399510820656565,1
<=50K,<=50K,0.9747367952568439,0.025263204743156048,1
<=50K,>50K,0.2900423138966094,0.7099576861033906,0
>50K,>50K,0.021915107240428954,0.978084892759571,1
<=50K,<=50K,0.7948318651470615,0.20516813485293853,1
<=50K,<=50K,0.9998972311423907,0.00010276885760944024,1
<=50K,<=50K,0.9164044646559394,0.0835955353440607,1
<=50K,<=50K,0.9977151216245881,0.0022848783754119027,1
<=50K,<=50K,0.9535031113419113,0.04649688865808862,1
>50K,<=50K,0.9999864680937306,1.3531906269370978e-05,0
<=50K,>50K,0.4250036090568702,0.5749963909431298,0
<=50K,<=50K,0.7003623835755124,0.29963761642448755,1
<=50K,<=50K,0.9971606558050422,0.0028393441949578517,1
>50K,>50K,0.27586144854386924,0.7241385514561307,1
>50K,>50K,0.016413132985277572,0.9835868670147224,1
<=50K,<=50K,0.9975081490507485,0.0024918509492516594,1
<=50K,<=50K,0.990184406468925,0.009815593531075056,1
<=50K,>50K,0.2908669652701352,0.7091330347298649,0
<=50K,<=50K,0.9996887880536087,0.00031121194639115293,1
>50K,>50K,0.009532380858649703,0.9904676191413504,1
<=50K,<=50K,0.9998545772328635,0.0001454227671364659,1
<=50K,>50K,0.2787201209583093,0.7212798790416908,0
<=50K,>50K,0.1731562537481979,0.826843746251802,0
<=50K,<=50K,0.8506224317516594,0.14937756824834067,1
<=50K,<=50K,0.9969550605203471,0.0030449394796528313,1
>50K,<=50K,0.6750119278791902,0.3249880721208097,0
<=50K,>50K,0.20153434040890916,0.7984656595910908,0
<=50K,<=50K,0.9641012353367603,0.03589876466323973,1
>50K,>50K,0.10358210747740387,0.8964178925225961,1
<=50K,<=50K,0.955976049717483,0.04402395028251702,1
<=50K,<=50K,0.9976730624298799,0.0023269375701202165,1
<=50K,<=50K,0.9961206090154178,0.0038793909845822724,1
>50K,>50K,0.015740544301283108,0.9842594556987169,1
<=50K,<=50K,0.9959439060245692,0.004056093975430901,1
<=50K,<=50K,0.9999331863393921,6.681366060802682e-05,1
<=50K,>50K,0.2730302271655861,0.7269697728344139,0
<=50K,<=50K,0.9900175117560884,0.00998248824391152,1
>50K,>50K,0.09738864457816607,0.9026113554218338,1
<=50K,<=50K,0.9959875566917777,0.00401244330822229,1
>50K,>50K,0.024181072395228778,0.9758189276047713,1
<=50K,<=50K,0.9996072428148789,0.0003927571851210375,1
<=50K,<=50K,0.9957048512480023,0.004295148751997706,1
<=50K,<=50K,0.9998141530153669,0.00018584698463300415,1
<=50K,<=50K,0.9998673175728519,0.00013268242714809154,1
<=50K,<=50K,0.99988273871674,0.00011726128325995571,1
>50K,>50K,0.07023398428859635,0.9297660157114037,1
<=50K,<=50K,0.9847077555183181,0.015292244481681854,1
